customer_id,gender,age,payment_method
CUS-71361,Male,48,Cash
CUS-71362,Male,34,Online
CUS-71363,Female,48,Card
CUS-71364,Male,53,Online
CUS-71365,Female,28,Card
CUS-71366,Male,61,Card
CUS-71367,Male,18,Cash
CUS-71368,Male,36,Online
CUS-71369,Female,57,Online
CUS-71370,Male,37,Cash
CUS-71371,Male,58,Card
CUS-71372,Male,38,Cash
CUS-71373,Female,57,Online
CUS-71374,Female,44,Card
CUS-71375,Male,68,Cash
CUS-71376,Female,63,Card
CUS-71377,Female,51,Online
CUS-71378,Male,19,Online
CUS-71379,Female,59,Online
CUS-71380,Male,53,Cash
CUS-71381,Female,65,Card
CUS-71382,Male,56,Card
CUS-71383,Female,33,Online
CUS-71384,Male,18,Cash
CUS-71385,Male,49,Card
CUS-71386,Male,29,Online
CUS-71387,Female,44,Online
CUS-71388,Male,53,Online
CUS-71389,Female,58,Cash
CUS-71390,Female,42,Cash
CUS-71391,Male,27,Card
CUS-71392,Female,46,Card
CUS-71393,Female,27,Cash
CUS-71394,Female,70,Card
CUS-71395,Male,52,Cash
CUS-71396,Male,21,Online
CUS-71397,Male,48,Card
CUS-71398,Male,69,Cash
CUS-71399,Male,59,Online
CUS-71400,Male,68,Card
CUS-71401,Male,44,Card
CUS-71402,Male,65,Cash
CUS-71403,Female,28,Card
CUS-71404,Male,21,Cash
CUS-71405,Female,50,Online
CUS-71406,Female,70,Cash
CUS-71407,Male,53,Card
CUS-71408,Male,49,Card
CUS-71409,Female,22,Card
CUS-71410,Male,20,Card
CUS-71411,Male,38,Online
CUS-71412,Female,67,Cash
CUS-71413,Male,50,Card
CUS-71414,Female,49,Card
CUS-71415,Female,58,Cash
CUS-71416,Male,52,Online
CUS-71417,Male,33,Card
CUS-71418,Male,69,Online
CUS-71419,Male,26,Online
CUS-71420,Male,30,Card
CUS-71421,Female,63,Online
CUS-71422,Male,36,Cash
CUS-71423,Male,57,Cash
CUS-71424,Female,25,Card
CUS-71425,Female,20,Cash
CUS-71426,Female,50,Card
CUS-71427,Male,32,Card
CUS-71428,Female,49,Cash
CUS-71429,Female,61,Online
CUS-71430,Female,25,Cash
CUS-71431,Female,25,Cash
CUS-71432,Male,46,Card
CUS-71433,Female,25,Card
CUS-71434,Female,60,Cash
CUS-71435,Male,47,Online
CUS-71436,Male,52,Card
CUS-71437,Female,61,Online
CUS-71438,Female,42,Card
CUS-71439,Male,53,Online
CUS-71440,Female,40,Online
CUS-71441,Male,60,Online
CUS-71442,Male,33,Card
CUS-71443,Male,63,Card
CUS-71444,Male,22,Card
CUS-71445,Female,38,Card
CUS-71446,Male,25,Cash
CUS-71447,Female,59,Online
CUS-71448,Male,30,Online
CUS-71449,Female,47,Online
CUS-71450,Female,18,Online
CUS-71451,Male,58,Cash
CUS-71452,Female,48,Cash
CUS-71453,Female,62,Online
CUS-71454,Female,52,Cash
CUS-71455,Female,38,Online
CUS-71456,Female,25,Cash
CUS-71457,Female,64,Online
CUS-71458,Female,34,Card
CUS-71459,Female,37,Cash
CUS-71460,Female,57,Online
CUS-71461,Male,67,Cash
CUS-71462,Female,67,Online
CUS-71463,Male,20,Card
CUS-71464,Female,51,Card
CUS-71465,Female,46,Cash
CUS-71466,Female,48,Online
CUS-71467,Male,48,Cash
CUS-71468,Female,59,Cash
CUS-71469,Male,26,Cash
CUS-71470,Female,37,Cash
CUS-71471,Female,69,Online
CUS-71472,Female,33,Online
CUS-71473,Female,56,Online
CUS-71474,Male,28,Cash
CUS-71475,Female,36,Card
CUS-71476,Male,26,Cash
CUS-71477,Male,38,Cash
CUS-71478,Female,22,Cash
CUS-71479,Male,32,Cash
CUS-71480,Male,64,Cash
CUS-71481,Female,40,Cash
CUS-71482,Female,36,Cash
CUS-71483,Female,19,Cash
CUS-71484,Female,28,Card
CUS-71485,Male,32,Card
CUS-71486,Male,54,Cash
CUS-71487,Female,55,Cash
CUS-71488,Male,55,Card
CUS-71489,Female,45,Card
CUS-71490,Male,49,Online
CUS-71491,Male,48,Online
CUS-71492,Male,65,Card
CUS-71493,Male,41,Online
CUS-71494,Female,36,Card
CUS-71495,Male,68,Cash
CUS-71496,Female,24,Cash
CUS-71497,Female,35,Online
CUS-71498,Male,36,Online
CUS-71499,Female,30,Cash
CUS-71500,Male,58,Online
CUS-71501,Male,18,Card
CUS-71502,Female,45,Card
CUS-71503,Male,50,Online
CUS-71504,Female,40,Cash
CUS-71505,Female,46,Card
CUS-71506,Female,62,Card
CUS-71507,Male,63,Card
CUS-71508,Female,48,Cash
CUS-71509,Male,67,Card
CUS-71510,Female,45,Cash
CUS-71511,Male,47,Cash
CUS-71512,Female,57,Card
CUS-71513,Male,20,Online
CUS-71514,Male,60,Card
CUS-71515,Female,50,Cash
CUS-71516,Female,69,Card
CUS-71517,Female,47,Card
CUS-71518,Female,59,Cash
CUS-71519,Female,29,Cash
CUS-71520,Male,54,Cash
CUS-71521,Female,47,Cash
CUS-71522,Female,29,Online
CUS-71523,Male,29,Online
CUS-71524,Male,22,Cash
CUS-71525,Female,64,Card
CUS-71526,Male,46,Online
CUS-71527,Male,30,Card
CUS-71528,Male,25,Cash
CUS-71529,Male,37,Card
CUS-71530,Female,31,Card
CUS-71531,Male,51,Cash
CUS-71532,Female,36,Cash
CUS-71533,Female,22,Card
CUS-71534,Male,18,Online
CUS-71535,Male,39,Card
CUS-71536,Male,50,Online
CUS-71537,Female,65,Card
CUS-71538,Male,66,Online
CUS-71539,Male,31,Online
CUS-71540,Male,40,Card
CUS-71541,Female,39,Cash
CUS-71542,Female,63,Cash
CUS-71543,Female,53,Card
CUS-71544,Female,18,Card
CUS-71545,Female,41,Cash
CUS-71546,Female,30,Card
CUS-71547,Male,40,Online
CUS-71548,Female,23,Card
CUS-71549,Female,52,Card
CUS-71550,Female,30,Cash
CUS-71551,Male,28,Cash
CUS-71552,Female,47,Cash
CUS-71553,Male,37,Cash
CUS-71554,Male,44,Cash
CUS-71555,Male,69,Online
CUS-71556,Female,52,Card
CUS-71557,Female,61,Card
CUS-71558,Male,68,Card
CUS-71559,Male,51,Cash
CUS-71560,Female,50,Online
CUS-71561,Male,64,Online
CUS-71562,Male,66,Online
CUS-71563,Female,41,Cash
CUS-71564,Male,37,Card
CUS-71565,Male,22,Card
CUS-71566,Male,26,Online
CUS-71567,Male,40,Card
CUS-71568,Female,47,Online
CUS-71569,Female,59,Card
CUS-71570,Male,28,Card
CUS-71571,Male,60,Card
CUS-71572,Male,38,Card
CUS-71573,Male,65,Cash
CUS-71574,Female,19,Cash
CUS-71575,Male,32,Online
CUS-71576,Female,52,Online
CUS-71577,Male,64,Cash
CUS-71578,Male,24,Online
CUS-71579,Female,33,Cash
CUS-71580,Female,29,Card
CUS-71581,Male,34,Online
CUS-71582,Female,28,Online
CUS-71583,Female,31,Card
CUS-71584,Female,46,Card
CUS-71585,Male,40,Cash
CUS-71586,Female,60,Cash
CUS-71587,Female,53,Card
CUS-71588,Female,22,Online
CUS-71589,Female,29,Online
CUS-71590,Male,54,Online
CUS-71591,Female,48,Card
CUS-71592,Male,51,Cash
CUS-71593,Male,22,Cash
CUS-71594,Male,61,Card
CUS-71595,Male,37,Card
CUS-71596,Male,62,Card
CUS-71597,Male,35,Online
CUS-71598,Male,41,Online
CUS-71599,Female,30,Cash
CUS-71600,Male,66,Online
CUS-71601,Male,52,Online
CUS-71602,Male,47,Card
CUS-71603,Male,39,Card
CUS-71604,Male,27,Card
CUS-71605,Female,30,Cash
CUS-71606,Male,25,Cash
CUS-71607,Male,24,Cash
CUS-71608,Female,62,Online
CUS-71609,Male,31,Card
CUS-71610,Male,34,Online
CUS-71611,Male,24,Card
CUS-71612,Male,68,Cash
CUS-71613,Female,47,Cash
CUS-71614,Female,55,Cash
CUS-71615,Female,53,Online
CUS-71616,Female,57,Online
CUS-71617,Male,34,Cash
CUS-71618,Male,66,Cash
CUS-71619,Male,52,Cash
CUS-71620,Female,30,Card
CUS-71621,Male,67,Card
CUS-71622,Female,53,Online
CUS-71623,Male,49,Online
CUS-71624,Female,55,Card
CUS-71625,Male,58,Online
CUS-71626,Female,22,Online
CUS-71627,Female,60,Card
CUS-71628,Female,30,Online
CUS-71629,Female,66,Card
CUS-71630,Female,38,Online
CUS-71631,Male,67,Online
CUS-71632,Male,28,Cash
CUS-71633,Female,52,Cash
CUS-71634,Male,54,Online
CUS-71635,Male,30,Cash
CUS-71636,Male,32,Online
CUS-71637,Male,28,Cash
CUS-71638,Female,56,Cash
CUS-71639,Female,41,Card
CUS-71640,Male,52,Online
CUS-71641,Female,63,Card
CUS-71642,Male,37,Online
CUS-71643,Female,52,Online
CUS-71644,Female,44,Cash
CUS-71645,Female,18,Card
CUS-71646,Female,69,Card
CUS-71647,Male,38,Cash
CUS-71648,Male,59,Online
CUS-71649,Female,24,Cash
CUS-71650,Female,56,Cash
CUS-71651,Female,30,Online
CUS-71652,Male,65,Online
CUS-71653,Male,53,Online
CUS-71654,Male,39,Card
CUS-71655,Female,29,Card
CUS-71656,Female,70,Cash
CUS-71657,Female,52,Card
CUS-71658,Female,23,Card
CUS-71659,Female,54,Online
CUS-71660,Male,38,Online
CUS-71661,Female,42,Card
CUS-71662,Female,53,Card
CUS-71663,Female,25,Online
CUS-71664,Female,68,Cash
CUS-71665,Male,56,Cash
CUS-71666,Male,28,Online
CUS-71667,Male,31,Online
CUS-71668,Male,43,Online
CUS-71669,Male,22,Card
CUS-71670,Female,70,Card
CUS-71671,Male,54,Card
CUS-71672,Male,39,Card
CUS-71673,Female,24,Card
CUS-71674,Male,44,Online
CUS-71675,Female,58,Cash
CUS-71676,Female,67,Card
CUS-71677,Male,50,Card
CUS-71678,Male,20,Card
CUS-71679,Male,42,Online
CUS-71680,Male,26,Online
CUS-71681,Female,53,Card
CUS-71682,Female,65,Card
CUS-71683,Female,26,Cash
CUS-71684,Male,70,Cash
CUS-71685,Female,49,Cash
CUS-71686,Male,57,Online
CUS-71687,Male,47,Cash
CUS-71688,Female,64,Online
CUS-71689,Male,69,Card
CUS-71690,Female,39,Online
CUS-71691,Male,19,Card
CUS-71692,Male,22,Online
CUS-71693,Female,52,Card
CUS-71694,Male,61,Online
CUS-71695,Female,43,Cash
CUS-71696,Female,44,Cash
CUS-71697,Female,57,Cash
CUS-71698,Female,23,Card
CUS-71699,Female,24,Card
CUS-71700,Male,46,Online
CUS-71701,Female,32,Online
CUS-71702,Male,21,Card
CUS-71703,Female,23,Card
CUS-71704,Male,59,Cash
CUS-71705,Female,53,Online
CUS-71706,Female,28,Card
CUS-71707,Male,61,Cash
CUS-71708,Female,37,Card
CUS-71709,Male,47,Card
CUS-71710,Male,55,Cash
CUS-71711,Male,38,Cash
CUS-71712,Female,33,Cash
CUS-71713,Female,62,Online
CUS-71714,Female,21,Cash
CUS-71715,Male,29,Online
CUS-71716,Female,45,Card
CUS-71717,Female,43,Cash
CUS-71718,Female,67,Cash
CUS-71719,Male,41,Online
CUS-71720,Female,53,Cash
CUS-71721,Male,44,Cash
CUS-71722,Female,51,Card
CUS-71723,Male,69,Online
CUS-71724,Female,55,Cash
CUS-71725,Male,30,Card
CUS-71726,Male,51,Online
CUS-71727,Male,56,Card
CUS-71728,Male,70,Online
CUS-71729,Female,66,Online
CUS-71730,Female,62,Online
CUS-71731,Female,62,Online
CUS-71732,Female,56,Cash
CUS-71733,Male,38,Cash
CUS-71734,Female,42,Cash
CUS-71735,Male,50,Cash
CUS-71736,Female,39,Cash
CUS-71737,Male,61,Card
CUS-71738,Male,59,Online
CUS-71739,Male,30,Cash
CUS-71740,Female,49,Online
CUS-71741,Female,58,Online
CUS-71742,Male,21,Online
CUS-71743,Male,55,Online
CUS-71744,Male,41,Card
CUS-71745,Female,23,Cash
CUS-71746,Female,64,Online
CUS-71747,Male,35,Online
CUS-71748,Male,29,Online
CUS-71749,Female,50,Cash
CUS-71750,Male,30,Online
CUS-71751,Male,43,Online
CUS-71752,Male,67,Online
CUS-71753,Male,48,Card
CUS-71754,Male,35,Cash
CUS-71755,Male,20,Online
CUS-71756,Male,69,Cash
CUS-71757,Male,59,Card
CUS-71758,Female,31,Cash
CUS-71759,Male,60,Online
CUS-71760,Male,33,Online
CUS-71761,Male,40,Cash
CUS-71762,Male,41,Cash
CUS-71763,Female,69,Card
CUS-71764,Female,34,Card
CUS-71765,Male,25,Cash
CUS-71766,Female,31,Cash
CUS-71767,Female,35,Card
CUS-71768,Male,27,Card
CUS-71769,Female,58,Card
CUS-71770,Female,69,Online
CUS-71771,Female,30,Card
CUS-71772,Male,55,Online
CUS-71773,Female,70,Card
CUS-71774,Male,69,Cash
CUS-71775,Male,62,Card
CUS-71776,Male,35,Cash
CUS-71777,Female,31,Cash
CUS-71778,Male,46,Card
CUS-71779,Female,64,Card
CUS-71780,Female,40,Cash
CUS-71781,Male,41,Online
CUS-71782,Male,66,Cash
CUS-71783,Male,60,Card
CUS-71784,Male,20,Cash
CUS-71785,Male,18,Card
CUS-71786,Male,47,Card
CUS-71787,Female,30,Online
CUS-71788,Male,29,Cash
CUS-71789,Female,63,Online
CUS-71790,Female,70,Cash
CUS-71791,Male,19,Card
CUS-71792,Male,45,Online
CUS-71793,Male,50,Card
CUS-71794,Female,61,Online
CUS-71795,Female,19,Cash
CUS-71796,Male,33,Cash
CUS-71797,Male,56,Cash
CUS-71798,Female,67,Card
CUS-71799,Male,33,Cash
CUS-71800,Female,53,Cash
CUS-71801,Male,64,Online
CUS-71802,Female,63,Cash
CUS-71803,Female,45,Online
CUS-71804,Male,63,Card
CUS-71805,Male,55,Cash
CUS-71806,Male,52,Online
CUS-71807,Male,37,Cash
CUS-71808,Male,47,Card
CUS-71809,Male,62,Card
CUS-71810,Male,65,Online
CUS-71811,Female,31,Online
CUS-71812,Female,32,Card
CUS-71813,Female,64,Card
CUS-71814,Male,28,Card
CUS-71815,Female,62,Cash
CUS-71816,Female,31,Cash
CUS-71817,Female,37,Online
CUS-71818,Male,50,Cash
CUS-71819,Female,35,Cash
CUS-71820,Female,27,Card
CUS-71821,Female,22,Cash
CUS-71822,Female,51,Online
CUS-71823,Female,24,Cash
CUS-71824,Female,57,Card
CUS-71825,Female,65,Card
CUS-71826,Female,51,Card
CUS-71827,Male,69,Online
CUS-71828,Male,70,Cash
CUS-71829,Male,57,Card
CUS-71830,Female,32,Cash
CUS-71831,Female,32,Online
CUS-71832,Male,30,Cash
CUS-71833,Female,37,Card
CUS-71834,Female,23,Online
CUS-71835,Female,32,Cash
CUS-71836,Female,27,Card
CUS-71837,Male,61,Card
CUS-71838,Male,38,Card
CUS-71839,Female,70,Card
CUS-71840,Female,33,Cash
CUS-71841,Female,20,Cash
CUS-71842,Female,29,Cash
CUS-71843,Female,69,Cash
CUS-71844,Male,36,Online
CUS-71845,Female,57,Cash
CUS-71846,Female,57,Cash
CUS-71847,Male,61,Card
CUS-71848,Female,32,Card
CUS-71849,Male,70,Card
CUS-71850,Female,28,Online
CUS-71851,Female,23,Card
CUS-71852,Female,48,Online
CUS-71853,Male,65,Card
CUS-71854,Female,52,Card
CUS-71855,Male,25,Card
CUS-71856,Male,59,Cash
CUS-71857,Female,49,Online
CUS-71858,Male,34,Cash
CUS-71859,Male,26,Cash
CUS-71860,Female,25,Online
CUS-71861,Female,21,Cash
CUS-71862,Male,55,Card
CUS-71863,Female,34,Cash
CUS-71864,Female,49,Card
CUS-71865,Female,46,Card
CUS-71866,Female,25,Cash
CUS-71867,Male,57,Cash
CUS-71868,Female,35,Cash
CUS-71869,Male,18,Card
CUS-71870,Female,56,Cash
CUS-71871,Female,33,Online
CUS-71872,Female,26,Cash
CUS-71873,Male,20,Online
CUS-71874,Male,34,Card
CUS-71875,Female,31,Online
CUS-71876,Male,48,Card
CUS-71877,Male,41,Online
CUS-71878,Male,43,Online
CUS-71879,Male,27,Cash
CUS-71880,Male,41,Cash
CUS-71881,Male,21,Card
CUS-71882,Male,27,Cash
CUS-71883,Female,62,Online
CUS-71884,Male,43,Cash
CUS-71885,Female,50,Cash
CUS-71886,Female,34,Cash
CUS-71887,Female,58,Online
CUS-71888,Female,58,Card
CUS-71889,Female,61,Online
CUS-71890,Female,64,Online
CUS-71891,Female,58,Card
CUS-71892,Female,46,Card
CUS-71893,Male,27,Online
CUS-71894,Female,60,Cash
CUS-71895,Female,39,Online
CUS-71896,Male,45,Card
CUS-71897,Male,26,Online
CUS-71898,Female,37,Online
CUS-71899,Male,27,Online
CUS-71900,Male,27,Card
CUS-71901,Female,24,Cash
CUS-71902,Female,46,Cash
CUS-71903,Male,33,Online
CUS-71904,Male,32,Online
CUS-71905,Female,63,Online
CUS-71906,Male,45,Online
CUS-71907,Female,55,Card
CUS-71908,Female,55,Cash
CUS-71909,Female,49,Card
CUS-71910,Male,50,Cash
CUS-71911,Female,47,Card
CUS-71912,Male,23,Card
CUS-71913,Male,60,Card
CUS-71914,Female,24,Online
CUS-71915,Male,47,Cash
CUS-71916,Female,43,Cash
CUS-71917,Male,59,Cash
CUS-71918,Female,38,Card
CUS-71919,Male,46,Cash
CUS-71920,Female,53,Cash
CUS-71921,Female,23,Online
CUS-71922,Female,25,Card
CUS-71923,Male,56,Card
CUS-71924,Male,63,Card
CUS-71925,Male,41,Cash
CUS-71926,Male,34,Online
CUS-71927,Male,37,Cash
CUS-71928,Female,26,Online
CUS-71929,Male,56,Cash
CUS-71930,Female,56,Card
CUS-71931,Female,25,Card
CUS-71932,Male,50,Card
CUS-71933,Male,18,Cash
CUS-71934,Male,70,Card
CUS-71935,Male,26,Cash
CUS-71936,Female,40,Cash
CUS-71937,Female,36,Cash
CUS-71938,Male,46,Cash
CUS-71939,Male,65,Card
CUS-71940,Male,62,Online
CUS-71941,Male,52,Cash
CUS-71942,Male,57,Cash
CUS-71943,Male,28,Card
CUS-71944,Male,49,Cash
CUS-71945,Female,53,Cash
CUS-71946,Male,57,Online
CUS-71947,Male,59,Online
CUS-71948,Male,65,Cash
CUS-71949,Male,26,Card
CUS-71950,Male,29,Card
CUS-71951,Female,21,Online
CUS-71952,Male,68,Cash
CUS-71953,Male,21,Online
CUS-71954,Male,33,Cash
CUS-71955,Female,31,Cash
CUS-71956,Female,70,Card
CUS-71957,Female,52,Online
CUS-71958,Male,59,Online
CUS-71959,Female,63,Cash
CUS-71960,Female,62,Online
CUS-71961,Female,29,Cash
CUS-71962,Male,44,Cash
CUS-71963,Female,25,Card
CUS-71964,Female,18,Cash
CUS-71965,Female,57,Card
CUS-71966,Female,45,Card
CUS-71967,Female,36,Card
CUS-71968,Female,31,Cash
CUS-71969,Male,32,Card
CUS-71970,Female,59,Online
CUS-71971,Female,31,Online
CUS-71972,Male,40,Cash
CUS-71973,Male,41,Card
CUS-71974,Female,61,Card
CUS-71975,Male,67,Cash
CUS-71976,Female,69,Card
CUS-71977,Female,25,Cash
CUS-71978,Male,40,Online
CUS-71979,Male,50,Online
CUS-71980,Male,67,Online
CUS-71981,Female,64,Online
CUS-71982,Male,36,Online
CUS-71983,Male,59,Cash
CUS-71984,Female,48,Cash
CUS-71985,Female,65,Cash
CUS-71986,Male,56,Online
CUS-71987,Female,70,Online
CUS-71988,Male,51,Card
CUS-71989,Female,56,Cash
CUS-71990,Female,64,Card
CUS-71991,Female,49,Online
CUS-71992,Male,45,Cash
CUS-71993,Female,68,Cash
CUS-71994,Female,38,Card
CUS-71995,Female,27,Online
CUS-71996,Female,66,Card
CUS-71997,Male,53,Card
CUS-71998,Female,56,Card
CUS-71999,Female,51,Card
CUS-72000,Male,28,Cash
CUS-72001,Female,29,Card
CUS-72002,Female,34,Card
CUS-72003,Female,59,Online
CUS-72004,Male,20,Cash
CUS-72005,Male,37,Card
CUS-72006,Male,36,Online
CUS-72007,Male,18,Cash
CUS-72008,Male,49,Online
CUS-72009,Male,39,Online
CUS-72010,Male,60,Online
CUS-72011,Male,32,Cash
CUS-72012,Male,43,Online
CUS-72013,Female,26,Online
CUS-72014,Male,43,Online
CUS-72015,Female,36,Card
CUS-72016,Male,42,Online
CUS-72017,Female,67,Card
CUS-72018,Female,46,Card
CUS-72019,Male,33,Cash
CUS-72020,Female,49,Online
CUS-72021,Male,35,Online
CUS-72022,Male,32,Online
CUS-72023,Female,61,Cash
CUS-72024,Female,38,Online
CUS-72025,Female,21,Card
CUS-72026,Male,54,Online
CUS-72027,Female,20,Online
CUS-72028,Male,47,Cash
CUS-72029,Female,34,Card
CUS-72030,Female,54,Cash
CUS-72031,Female,68,Card
CUS-72032,Male,55,Online
CUS-72033,Male,28,Online
CUS-72034,Male,51,Cash
CUS-72035,Male,60,Card
CUS-72036,Female,59,Card
CUS-72037,Male,41,Cash
CUS-72038,Male,27,Card
CUS-72039,Male,35,Cash
CUS-72040,Female,18,Card
CUS-72041,Female,42,Cash
CUS-72042,Male,49,Cash
CUS-72043,Female,28,Cash
CUS-72044,Male,39,Card
CUS-72045,Male,66,Card
CUS-72046,Male,22,Cash
CUS-72047,Male,59,Online
CUS-72048,Male,44,Card
CUS-72049,Male,30,Card
CUS-72050,Male,65,Cash
CUS-72051,Male,21,Cash
CUS-72052,Female,61,Online
CUS-72053,Female,36,Cash
CUS-72054,Male,50,Online
CUS-72055,Male,48,Cash
CUS-72056,Female,41,Cash
CUS-72057,Female,69,Card
CUS-72058,Female,26,Cash
CUS-72059,Female,67,Card
CUS-72060,Female,53,Card
CUS-72061,Male,62,Card
CUS-72062,Male,24,Card
CUS-72063,Male,40,Online
CUS-72064,Male,24,Card
CUS-72065,Male,35,Card
CUS-72066,Female,55,Cash
CUS-72067,Male,47,Online
CUS-72068,Female,40,Online
CUS-72069,Female,54,Card
CUS-72070,Female,59,Card
CUS-72071,Male,65,Cash
CUS-72072,Female,43,Online
CUS-72073,Male,54,Card
CUS-72074,Male,63,Card
CUS-72075,Female,55,Card
CUS-72076,Female,54,Cash
CUS-72077,Male,46,Card
CUS-72078,Female,29,Card
CUS-72079,Female,20,Card
CUS-72080,Male,26,Online
CUS-72081,Male,19,Card
CUS-72082,Female,55,Cash
CUS-72083,Female,54,Cash
CUS-72084,Male,28,Card
CUS-72085,Female,69,Card
CUS-72086,Female,33,Card
CUS-72087,Male,47,Cash
CUS-72088,Female,46,Card
CUS-72089,Male,39,Card
CUS-72090,Female,23,Cash
CUS-72091,Male,41,Card
CUS-72092,Female,51,Card
CUS-72093,Female,54,Cash
CUS-72094,Female,36,Cash
CUS-72095,Female,22,Cash
CUS-72096,Female,32,Cash
CUS-72097,Female,64,Cash
CUS-72098,Male,61,Online
CUS-72099,Female,45,Cash
CUS-72100,Male,68,Cash
CUS-72101,Female,58,Cash
CUS-72102,Female,48,Online
CUS-72103,Female,30,Card
CUS-72104,Male,26,Online
CUS-72105,Female,56,Online
CUS-72106,Female,21,Card
CUS-72107,Female,59,Card
CUS-72108,Male,41,Card
CUS-72109,Female,46,Online
CUS-72110,Male,30,Online
CUS-72111,Female,57,Cash
CUS-72112,Male,39,Cash
CUS-72113,Female,29,Cash
CUS-72114,Male,52,Card
CUS-72115,Female,29,Online
CUS-72116,Male,54,Online
CUS-72117,Male,67,Card
CUS-72118,Female,57,Online
CUS-72119,Female,53,Cash
CUS-72120,Male,53,Card
CUS-72121,Male,52,Online
CUS-72122,Male,51,Cash
CUS-72123,Female,33,Cash
CUS-72124,Female,55,Online
CUS-72125,Female,28,Card
CUS-72126,Male,45,Online
CUS-72127,Male,44,Cash
CUS-72128,Male,57,Card
CUS-72129,Female,38,Online
CUS-72130,Male,68,Cash
CUS-72131,Male,61,Online
CUS-72132,Female,39,Online
CUS-72133,Male,33,Card
CUS-72134,Female,38,Online
CUS-72135,Male,32,Cash
CUS-72136,Male,25,Card
CUS-72137,Female,35,Online
CUS-72138,Female,51,Card
CUS-72139,Male,41,Cash
CUS-72140,Male,55,Online
CUS-72141,Female,50,Cash
CUS-72142,Male,49,Card
CUS-72143,Male,48,Online
CUS-72144,Female,32,Online
CUS-72145,Male,40,Online
CUS-72146,Female,27,Cash
CUS-72147,Female,27,Online
CUS-72148,Male,18,Card
CUS-72149,Male,56,Cash
CUS-72150,Female,23,Cash
CUS-72151,Male,59,Card
CUS-72152,Male,22,Card
CUS-72153,Male,70,Online
CUS-72154,Female,42,Cash
CUS-72155,Female,57,Card
CUS-72156,Female,39,Cash
CUS-72157,Male,40,Card
CUS-72158,Male,64,Card
CUS-72159,Female,52,Card
CUS-72160,Male,29,Online
CUS-72161,Male,53,Online
CUS-72162,Male,60,Online
CUS-72163,Female,34,Cash
CUS-72164,Female,49,Card
CUS-72165,Female,27,Online
CUS-72166,Female,60,Cash
CUS-72167,Male,28,Card
CUS-72168,Male,27,Online
CUS-72169,Male,24,Online
CUS-72170,Female,44,Cash
CUS-72171,Female,47,Online
CUS-72172,Male,32,Card
CUS-72173,Female,57,Card
CUS-72174,Male,37,Card
CUS-72175,Male,22,Card
CUS-72176,Male,41,Cash
CUS-72177,Male,63,Cash
CUS-72178,Male,28,Online
CUS-72179,Male,21,Cash
CUS-72180,Male,63,Cash
CUS-72181,Female,34,Card
CUS-72182,Female,57,Card
CUS-72183,Male,48,Online
CUS-72184,Male,21,Card
CUS-72185,Male,45,Cash
CUS-72186,Female,38,Cash
CUS-72187,Male,63,Online
CUS-72188,Female,70,Card
CUS-72189,Male,30,Online
CUS-72190,Male,39,Card
CUS-72191,Female,40,Online
CUS-72192,Female,61,Cash
CUS-72193,Male,41,Online
CUS-72194,Female,42,Cash
CUS-72195,Male,64,Card
CUS-72196,Female,62,Cash
CUS-72197,Female,37,Online
CUS-72198,Female,29,Cash
CUS-72199,Male,26,Card
CUS-72200,Female,60,Card
CUS-72201,Male,57,Online
CUS-72202,Male,18,Cash
CUS-72203,Female,70,Cash
CUS-72204,Male,47,Card
CUS-72205,Male,63,Cash
CUS-72206,Male,55,Card
CUS-72207,Female,55,Card
CUS-72208,Female,45,Card
CUS-72209,Female,43,Cash
CUS-72210,Male,59,Card
CUS-72211,Female,66,Online
CUS-72212,Female,66,Online
CUS-72213,Female,23,Online
CUS-72214,Male,42,Card
CUS-72215,Female,38,Cash
CUS-72216,Female,47,Card
CUS-72217,Female,42,Cash
CUS-72218,Female,67,Card
CUS-72219,Female,32,Card
CUS-72220,Male,27,Cash
CUS-72221,Male,30,Card
CUS-72222,Female,57,Card
CUS-72223,Male,57,Cash
CUS-72224,Female,28,Card
CUS-72225,Male,66,Card
CUS-72226,Male,57,Online
CUS-72227,Female,70,Card
CUS-72228,Male,51,Cash
CUS-72229,Female,31,Cash
CUS-72230,Female,60,Cash
CUS-72231,Male,48,Card
CUS-72232,Male,54,Online
CUS-72233,Female,45,Online
CUS-72234,Female,45,Cash
CUS-72235,Male,35,Cash
CUS-72236,Female,42,Online
CUS-72237,Male,62,Cash
CUS-72238,Female,28,Cash
CUS-72239,Female,64,Online
CUS-72240,Female,66,Card
CUS-72241,Female,20,Card
CUS-72242,Female,49,Online
CUS-72243,Female,62,Online
CUS-72244,Female,41,Card
CUS-72245,Female,45,Cash
CUS-72246,Male,28,Online
CUS-72247,Female,30,Online
CUS-72248,Female,42,Cash
CUS-72249,Male,32,Online
CUS-72250,Male,48,Online
CUS-72251,Male,23,Cash
CUS-72252,Female,63,Online
CUS-72253,Male,43,Online
CUS-72254,Male,66,Card
CUS-72255,Female,28,Cash
CUS-72256,Female,65,Card
CUS-72257,Male,30,Card
CUS-72258,Female,37,Online
CUS-72259,Male,27,Cash
CUS-72260,Female,52,Cash
CUS-72261,Male,63,Cash
CUS-72262,Male,46,Cash
CUS-72263,Female,24,Card
CUS-72264,Male,32,Cash
CUS-72265,Male,51,Card
CUS-72266,Female,64,Card
CUS-72267,Male,50,Cash
CUS-72268,Female,20,Card
CUS-72269,Female,61,Online
CUS-72270,Male,30,Cash
CUS-72271,Female,19,Cash
